Date,NB_Article_Count,NB_Positive_Count,NB_Negative_Count,NB_Neutral_Count,NB_Positive_Ratio,NB_Negative_Ratio,NB_Neutral_Ratio,NB_Net_Sentiment,NB_Net_Sentiment_Ratio,NB_negative_Mean_Proba,NB_neutral_Mean_Proba,NB_positive_Mean_Proba
2021-04-17,4,4,0,0,1.0,0.0,0.0,4,1.0,3.2412201613086492e-06,1.6973650045000346e-05,0.9999797851297932
2021-04-18,6,6,0,0,1.0,0.0,0.0,6,1.0,5.3090170063945416e-06,2.6208656150420707e-05,0.9999684823268414
2021-04-19,13,13,0,0,1.0,0.0,0.0,13,1.0,2.63392560991516e-05,0.000640541366599883,0.9993331193773016
2021-04-20,22,22,0,0,1.0,0.0,0.0,22,1.0,0.00018412045011804138,0.0016804596071934947,0.9981354199426895
2021-04-21,21,21,0,0,1.0,0.0,0.0,21,1.0,0.00012945538631488863,0.001908341925766736,0.9979622026879176
2021-04-22,24,24,0,0,1.0,0.0,0.0,24,1.0,4.556118860745466e-05,0.00023555999092846934,0.999718878820462
2021-04-23,20,20,0,0,1.0,0.0,0.0,20,1.0,5.7135815878639864e-05,0.00047067499700794704,0.9994721891871141
2021-04-24,6,6,0,0,1.0,0.0,0.0,6,1.0,1.711053335194538e-05,0.00021691897858740628,0.9997659704880587
2021-04-25,5,5,0,0,1.0,0.0,0.0,5,1.0,7.766661639613733e-06,2.7840498210862957e-05,0.999964392840148
2021-04-26,26,26,0,0,1.0,0.0,0.0,26,1.0,4.41343624423734e-05,0.00044978049470557636,0.9995060851428529
2021-04-27,24,24,0,0,1.0,0.0,0.0,24,1.0,9.813189331585396e-05,0.0006853921601106485,0.9992164759465734
2021-04-28,40,40,0,0,1.0,0.0,0.0,40,1.0,4.325042447962664e-05,0.0003775076959755627,0.9995792418795443
2021-04-29,34,34,0,0,1.0,0.0,0.0,34,1.0,7.873708646678266e-05,0.0005040220539609546,0.9994172408595737
2021-04-30,44,44,0,0,1.0,0.0,0.0,44,1.0,0.000181226763984472,0.0014232427282470572,0.9983955305077682
2021-05-01,4,4,0,0,1.0,0.0,0.0,4,1.0,5.12042613100783e-06,1.0204681527771515e-05,0.9999846748923361
2021-05-02,4,4,0,0,1.0,0.0,0.0,4,1.0,0.005060583051290945,0.016005876552076092,0.9789335403966357
2021-05-03,19,19,0,0,1.0,0.0,0.0,19,1.0,9.067773421428211e-06,9.255532897274902e-05,0.9998983768976052
2021-05-04,22,22,0,0,1.0,0.0,0.0,22,1.0,5.041138689543551e-05,0.00013740638845709146,0.9998121822246464
2021-05-05,30,30,0,0,1.0,0.0,0.0,30,1.0,0.0003369399653387116,0.001206209336983428,0.9984568506976799
2021-05-06,26,26,0,0,1.0,0.0,0.0,26,1.0,0.00012654156610898083,0.00039670756592223675,0.9994767508679663
2021-05-07,29,29,0,0,1.0,0.0,0.0,29,1.0,0.0013355803172026945,0.0013953673675868093,0.9972690523152098
2021-05-08,1,1,0,0,1.0,0.0,0.0,1,1.0,0.00013513363935759915,0.00014986520724900661,0.9997150011533988
2021-05-09,5,5,0,0,1.0,0.0,0.0,5,1.0,1.4900725260373179e-05,4.9337516662468266e-05,0.9999357617580789
2021-05-10,26,26,0,0,1.0,0.0,0.0,26,1.0,6.883739567457384e-05,0.00036498763972177565,0.9995661749646032
2021-05-11,24,24,0,0,1.0,0.0,0.0,24,1.0,0.007611412345209359,0.008781708525790391,0.9836068791290001
2021-05-12,20,20,0,0,1.0,0.0,0.0,20,1.0,5.2176550229152e-05,0.0004348390290126678,0.9995129844207569
2021-05-13,12,12,0,0,1.0,0.0,0.0,12,1.0,6.327812083814347e-05,0.00023952458887296384,0.9996971972902885
2021-05-14,17,17,0,0,1.0,0.0,0.0,17,1.0,8.062313818178683e-05,0.0007090393911577159,0.9992103374706599
2021-05-15,3,3,0,0,1.0,0.0,0.0,3,1.0,3.2267669475778093e-06,1.1600962846558769e-05,0.9999851722702061
2021-05-16,2,2,0,0,1.0,0.0,0.0,2,1.0,3.730917933178678e-07,5.0543868213790004e-06,0.9999945725213777
2021-05-17,15,15,0,0,1.0,0.0,0.0,15,1.0,4.004460001595482e-05,0.0002999829378711597,0.9996599724621131
2021-05-18,16,16,0,0,1.0,0.0,0.0,16,1.0,1.6764297499605758e-05,0.00018117605890168915,0.9998020596435987
2021-05-19,18,18,0,0,1.0,0.0,0.0,18,1.0,2.70262117357925e-05,0.0003558877443090536,0.9996170860439546
2021-05-20,13,13,0,0,1.0,0.0,0.0,13,1.0,4.750238035028752e-05,0.0004233248767393884,0.9995291727429078
2021-05-21,11,11,0,0,1.0,0.0,0.0,11,1.0,0.00010517184844793847,0.00159322470405714,0.9983016034474943
2021-05-22,7,7,0,0,1.0,0.0,0.0,7,1.0,2.0342536342195804e-05,5.0537255160309013e-05,0.9999291202084964
2021-05-23,4,4,0,0,1.0,0.0,0.0,4,1.0,0.00010648522885512044,0.0006949242761087424,0.9991985904950328
2021-05-24,15,15,0,0,1.0,0.0,0.0,15,1.0,1.730692378898283e-05,0.00023192022611214977,0.9997507728500995
2021-05-25,8,8,0,0,1.0,0.0,0.0,8,1.0,1.98083542356161e-05,0.00021509123835296453,0.9997651004074093
2021-05-26,14,14,0,0,1.0,0.0,0.0,14,1.0,5.717490340731261e-05,0.0005894950883849528,0.9993533300082068
2021-05-27,15,15,0,0,1.0,0.0,0.0,15,1.0,4.921912073508639e-05,0.00030274480813054775,0.9996480360711354
2021-05-28,21,21,0,0,1.0,0.0,0.0,21,1.0,2.8529054315031494e-05,0.0001376278506534195,0.9998338430950314
2021-05-29,2,2,0,0,1.0,0.0,0.0,2,1.0,2.8807141797461645e-05,7.470072726466284e-05,0.9998964921309403
2021-05-30,3,3,0,0,1.0,0.0,0.0,3,1.0,4.035730303508293e-06,3.065445278820932e-05,0.9999653098169016
2021-05-31,4,4,0,0,1.0,0.0,0.0,4,1.0,7.301987507346846e-06,3.746855783482426e-05,0.999955229454656
2021-06-01,9,9,0,0,1.0,0.0,0.0,9,1.0,0.00010995062469490593,0.0006109516659249497,0.9992790977093833
2021-06-02,16,16,0,0,1.0,0.0,0.0,16,1.0,0.00013004384316444147,0.0006763030329077438,0.9991936531239252
2021-06-03,14,14,0,0,1.0,0.0,0.0,14,1.0,1.4439561270832639e-05,0.00015662297394162505,0.999828937464785
2021-06-04,8,8,0,0,1.0,0.0,0.0,8,1.0,1.354895206726149e-05,0.00011568810599980143,0.9998707629419334
2021-06-05,5,5,0,0,1.0,0.0,0.0,5,1.0,3.195702643383364e-05,8.663438034293428e-05,0.9998814085932249
2021-06-06,5,5,0,0,1.0,0.0,0.0,5,1.0,0.00020774005475220026,0.0005522573473792441,0.9992400025978656
2021-06-07,19,19,0,0,1.0,0.0,0.0,19,1.0,3.2971699971973355e-05,0.000529618747531935,0.9994374095524957
2021-06-08,19,19,0,0,1.0,0.0,0.0,19,1.0,3.219376058984167e-05,0.0002293235750548492,0.9997384826643548
2021-06-09,9,9,0,0,1.0,0.0,0.0,9,1.0,5.593304062175495e-05,0.0002653612685852786,0.9996787056907915
2021-06-10,17,17,0,0,1.0,0.0,0.0,17,1.0,0.00014045790828352012,0.001287849300280011,0.9985716927914376
2021-06-11,14,14,0,0,1.0,0.0,0.0,14,1.0,9.466310707050543e-05,0.0004183451458135056,0.9994869917471135
2021-06-12,3,3,0,0,1.0,0.0,0.0,3,1.0,4.587876116042892e-05,6.480816353611201e-05,0.9998893130752986
2021-06-13,3,3,0,0,1.0,0.0,0.0,3,1.0,1.2571028785157333e-05,5.110374439814259e-05,0.9999363252268122
2021-06-14,14,14,0,0,1.0,0.0,0.0,14,1.0,6.899245142219031e-05,0.0002806671766708734,0.999650340371906
2021-06-15,11,11,0,0,1.0,0.0,0.0,11,1.0,0.00015999727029432066,0.0011512163042243133,0.9986887864254819
2021-06-16,12,12,0,0,1.0,0.0,0.0,12,1.0,0.00010957256649903156,0.0015598954760601268,0.9983305319574409
2021-06-17,11,11,0,0,1.0,0.0,0.0,11,1.0,1.6446148570332142e-05,0.00016602801617389036,0.9998175258352567
2021-06-18,11,11,0,0,1.0,0.0,0.0,11,1.0,0.0003662312941785677,0.001116398771790343,0.9985173699340323
2021-06-19,2,2,0,0,1.0,0.0,0.0,2,1.0,2.7186859177955723e-06,1.666583721585867e-05,0.9999806154768632
2021-06-20,6,6,0,0,1.0,0.0,0.0,6,1.0,1.8976432325871038e-05,6.115561826523807e-05,0.9999198679494046
2021-06-21,25,25,0,0,1.0,0.0,0.0,25,1.0,4.920124254147828e-05,0.00037713888323949354,0.9995736598742196
2021-06-22,18,18,0,0,1.0,0.0,0.0,18,1.0,8.370599780491329e-05,0.001189672875797236,0.9987266211263971
2021-06-23,12,12,0,0,1.0,0.0,0.0,12,1.0,5.365330439458483e-05,0.0003576464620626593,0.9995887002335443
2021-06-24,14,14,0,0,1.0,0.0,0.0,14,1.0,1.4872081351285222e-05,0.00012656132209013196,0.9998585665965586
2021-06-25,9,9,0,0,1.0,0.0,0.0,9,1.0,5.7000733737129326e-05,0.0002919328179573777,0.9996510664483037
2021-06-26,2,2,0,0,1.0,0.0,0.0,2,1.0,1.842233878292947e-06,1.617356343083717e-05,0.9999819842026916
2021-06-27,4,4,0,0,1.0,0.0,0.0,4,1.0,4.273847588319385e-06,5.871969308738859e-05,0.9999370064593213
2021-06-28,27,27,0,0,1.0,0.0,0.0,27,1.0,3.0864438808517044e-05,0.00028662599599399094,0.9996825095651963
2021-06-29,14,14,0,0,1.0,0.0,0.0,14,1.0,2.2470704255376475e-05,0.0001039170759694223,0.999873612219773
2021-06-30,22,22,0,0,1.0,0.0,0.0,22,1.0,1.3540850601711487e-05,0.00011462224895813659,0.9998718369004393
2021-07-01,10,10,0,0,1.0,0.0,0.0,10,1.0,3.0814259064514754e-05,0.0006628465907800696,0.9993063391501578
2021-07-02,11,11,0,0,1.0,0.0,0.0,11,1.0,1.756845210384746e-05,9.252345751622885e-05,0.9998899080903808
2021-07-03,2,2,0,0,1.0,0.0,0.0,2,1.0,4.455458194428838e-05,0.0002852068747141358,0.99967023854334
2021-07-04,3,3,0,0,1.0,0.0,0.0,3,1.0,0.006227907067009247,0.009779421283984195,0.9839926716490064
2021-07-05,3,3,0,0,1.0,0.0,0.0,3,1.0,7.481876426222988e-05,0.0002208088773736623,0.9997043723583663
2021-07-06,14,14,0,0,1.0,0.0,0.0,14,1.0,2.7817822711428736e-05,0.0002442535713438706,0.9997279286059471
2021-07-07,15,15,0,0,1.0,0.0,0.0,15,1.0,1.8708621932497548e-05,0.00019968008341475005,0.999781611294653
2021-07-08,11,11,0,0,1.0,0.0,0.0,11,1.0,0.004122125170995884,0.007225592420610166,0.988652282408392
2021-07-09,20,20,0,0,1.0,0.0,0.0,20,1.0,2.9892743918200744e-05,0.00022287058031366158,0.9997472366757683
2021-07-10,5,5,0,0,1.0,0.0,0.0,5,1.0,3.049135553391698e-05,0.00010255822601271561,0.9998669504184539
2021-07-11,4,4,0,0,1.0,0.0,0.0,4,1.0,1.8944599324075454e-06,1.0713224570422809e-05,0.9999873923154989
2021-07-12,14,14,0,0,1.0,0.0,0.0,14,1.0,2.9801048859885083e-05,0.0003157955938810094,0.9996544033572589
2021-07-13,21,21,0,0,1.0,0.0,0.0,21,1.0,0.00016248468740988773,0.0014115579800681828,0.9984259573325215
2021-07-14,25,25,0,0,1.0,0.0,0.0,25,1.0,0.0001374644869627642,0.0009154198583884879,0.9989471156546493
2021-07-15,26,26,0,0,1.0,0.0,0.0,26,1.0,8.008607648708738e-05,0.0006273694787967386,0.9992925444447166
2021-07-16,17,17,0,0,1.0,0.0,0.0,17,1.0,2.107632902854188e-05,0.0001369429724289685,0.9998419806985417
2021-07-17,1,1,0,0,1.0,0.0,0.0,1,1.0,1.5483478692197e-06,8.17245895418792e-06,0.9999902791931807
2021-07-18,5,5,0,0,1.0,0.0,0.0,5,1.0,4.0298904665914486e-05,0.00019052905569227706,0.99976917203964
2021-07-19,12,12,0,0,1.0,0.0,0.0,12,1.0,4.152795069744728e-05,0.0005338786051818965,0.9994245934441232
2021-07-20,19,19,0,0,1.0,0.0,0.0,19,1.0,0.00018453432917287145,0.0010243376048089765,0.9987911280660199
2021-07-21,20,20,0,0,1.0,0.0,0.0,20,1.0,1.9961158469842653e-05,0.00023051250565359676,0.9997495263358764
2021-07-22,24,24,0,0,1.0,0.0,0.0,24,1.0,0.0002014705937630817,0.000525263042338258,0.9992732663638978
2021-07-23,22,22,0,0,1.0,0.0,0.0,22,1.0,1.1077402256814922e-05,0.00012138053002600451,0.9998675420677153
2021-07-24,4,4,0,0,1.0,0.0,0.0,4,1.0,2.4038129755622922e-05,0.00032431623443293504,0.9996516456358158
2021-07-25,7,7,0,0,1.0,0.0,0.0,7,1.0,4.794059883757697e-06,2.1571314284692584e-05,0.9999736346258257
2021-07-26,26,26,0,0,1.0,0.0,0.0,26,1.0,1.1913007824411384e-05,0.00010039859142609879,0.9998876884007489
2021-07-27,28,28,0,0,1.0,0.0,0.0,28,1.0,3.43616394651568e-05,0.00026436008466168266,0.9997012782758742
2021-07-28,34,34,0,0,1.0,0.0,0.0,34,1.0,0.002962405404103654,0.0030782071742172274,0.99395938742168
2021-07-29,20,20,0,0,1.0,0.0,0.0,20,1.0,2.4129896839213776e-05,0.00020028863006628605,0.9997755814730948
2021-07-30,22,22,0,0,1.0,0.0,0.0,22,1.0,0.00021352771951265397,0.0005669965083243983,0.9992194757721617
2021-07-31,5,5,0,0,1.0,0.0,0.0,5,1.0,1.0387561702760033e-05,3.5327386205250854e-05,0.9999542850520886
2021-08-01,8,8,0,0,1.0,0.0,0.0,8,1.0,0.002436835662559795,0.003704682971541477,0.9938584813658984
2021-08-02,15,15,0,0,1.0,0.0,0.0,15,1.0,6.152322715095951e-05,0.0006319560802759539,0.9993065206925722
2021-08-03,23,23,0,0,1.0,0.0,0.0,23,1.0,0.0002841545733088873,0.000775656858188393,0.9989401885685041
2021-08-04,20,20,0,0,1.0,0.0,0.0,20,1.0,4.212698027307337e-05,0.00021685128631673893,0.9997410217334078
2021-08-05,14,14,0,0,1.0,0.0,0.0,14,1.0,0.00010955068320684279,0.000411381367866194,0.9994790679489257
2021-08-06,16,16,0,0,1.0,0.0,0.0,16,1.0,2.602952781288613e-05,0.00016686500359701053,0.9998071054685879
2021-08-07,7,7,0,0,1.0,0.0,0.0,7,1.0,1.210240921258506e-05,4.0018426352969336e-05,0.999947879164431
2021-08-08,4,4,0,0,1.0,0.0,0.0,4,1.0,2.3858658453843005e-06,7.776947887186712e-06,0.9999898371862682
2021-08-09,8,8,0,0,1.0,0.0,0.0,8,1.0,4.25195238372275e-05,0.000252385671986419,0.9997050948041757
2021-08-10,16,16,0,0,1.0,0.0,0.0,16,1.0,5.1774665986397055e-05,0.0002808746471514098,0.9996673506868647
2021-08-11,12,12,0,0,1.0,0.0,0.0,12,1.0,8.609438435065969e-05,0.0017540791214686767,0.9981598264941797
2021-08-12,18,18,0,0,1.0,0.0,0.0,18,1.0,3.02463446723578e-05,0.00010508976889703449,0.999864663886429
2021-08-13,9,9,0,0,1.0,0.0,0.0,9,1.0,1.366304496788788e-05,7.773962538855006e-05,0.9999085973296415
2021-08-14,4,4,0,0,1.0,0.0,0.0,4,1.0,0.00012295714845677095,0.00020681044116352702,0.9996702324103813
2021-08-15,8,8,0,0,1.0,0.0,0.0,8,1.0,0.0002477801845281448,0.0008111615076742175,0.9989410583077962
2021-08-16,20,20,0,0,1.0,0.0,0.0,20,1.0,2.837324661034054e-05,0.00016461643290162573,0.999807010320491
2021-08-17,15,15,0,0,1.0,0.0,0.0,15,1.0,5.589242743433065e-05,0.0005437495743377156,0.9994003579982286
2021-08-18,15,15,0,0,1.0,0.0,0.0,15,1.0,6.50734947885482e-05,0.0002485295069324261,0.9996863969982799
2021-08-19,14,14,0,0,1.0,0.0,0.0,14,1.0,8.506971719657945e-05,0.003124522796815379,0.996790407485987
2021-08-20,14,14,0,0,1.0,0.0,0.0,14,1.0,1.8538069130449447e-05,0.00015155472962606853,0.9998299072012404
2021-08-21,4,4,0,0,1.0,0.0,0.0,4,1.0,6.838083869852065e-07,1.7590818621852663e-06,0.9999975571097484
2021-08-22,6,6,0,0,1.0,0.0,0.0,6,1.0,1.4936562935393926e-05,7.83266181269592e-05,0.999906736818938
2021-08-23,16,16,0,0,1.0,0.0,0.0,16,1.0,4.9495021078744896e-05,0.0006605818004173457,0.9992899231785033
2021-08-24,19,19,0,0,1.0,0.0,0.0,19,1.0,0.00017377964646562248,0.002010843034529842,0.997815377319005
2021-08-25,9,9,0,0,1.0,0.0,0.0,9,1.0,0.0001611243915553159,0.001770198683794478,0.9980686769246516
2021-08-26,9,9,0,0,1.0,0.0,0.0,9,1.0,7.188335010593563e-05,0.00036522587017057503,0.9995628907797239
2021-08-27,21,21,0,0,1.0,0.0,0.0,21,1.0,4.154727089034354e-05,0.0005219383970749263,0.9994365143320342
2021-08-28,3,3,0,0,1.0,0.0,0.0,3,1.0,4.530614772174823e-06,2.309855758609047e-05,0.9999723708276491
2021-08-29,3,3,0,0,1.0,0.0,0.0,3,1.0,2.383701881140275e-06,1.1967111920201318e-05,0.9999856491861993
2021-08-30,23,23,0,0,1.0,0.0,0.0,23,1.0,0.00012703667653782492,0.000790434878986472,0.999082528444477
2021-08-31,19,19,0,0,1.0,0.0,0.0,19,1.0,9.790510800615532e-05,0.0008900676056087176,0.999012027286385
2021-09-01,19,19,0,0,1.0,0.0,0.0,19,1.0,1.549246395397202e-05,0.00010867038812604607,0.9998758371479181
2021-09-02,21,21,0,0,1.0,0.0,0.0,21,1.0,0.00013904556867544766,0.0028439338428468846,0.9970170205884757
2021-09-03,14,14,0,0,1.0,0.0,0.0,14,1.0,4.156416012306447e-05,0.00048541949197603674,0.9994730163478996
2021-09-04,3,3,0,0,1.0,0.0,0.0,3,1.0,6.880824364774812e-06,1.844620379791213e-05,0.9999746729718341
2021-09-05,4,4,0,0,1.0,0.0,0.0,4,1.0,2.717037466953998e-06,1.0014545027947007e-05,0.99998726841751
2021-09-06,1,1,0,0,1.0,0.0,0.0,1,1.0,0.00011256989588438812,0.0008696770907730705,0.9990177530133381
2021-09-07,17,17,0,0,1.0,0.0,0.0,17,1.0,0.00013380972326608416,0.0009600722034456106,0.9989061180732887
2021-09-08,18,18,0,0,1.0,0.0,0.0,18,1.0,0.00014448581932869937,0.001132547194089351,0.9987229669865828
2021-09-09,17,17,0,0,1.0,0.0,0.0,17,1.0,3.2923043080771795e-05,0.0004311636812405956,0.9995359132756789
2021-09-10,20,20,0,0,1.0,0.0,0.0,20,1.0,0.00020865207227956204,0.0016547427395633234,0.9981366051881565
2021-09-11,6,6,0,0,1.0,0.0,0.0,6,1.0,1.3341187497628914e-05,0.00010834602252203839,0.9998783127899834
2021-09-12,3,3,0,0,1.0,0.0,0.0,3,1.0,6.257852955295112e-07,3.9775036782721005e-06,0.9999953967110317
2021-09-13,18,18,0,0,1.0,0.0,0.0,18,1.0,1.5860399651299854e-05,0.00023698671457089284,0.9997471528857758
2021-09-14,25,25,0,0,1.0,0.0,0.0,25,1.0,2.9520263325791905e-05,0.0014091930617858841,0.9985612866748882
2021-09-15,17,17,0,0,1.0,0.0,0.0,17,1.0,4.1221051119936535e-05,0.0002934892088634986,0.9996652897400172
2021-09-16,16,16,0,0,1.0,0.0,0.0,16,1.0,0.0001276267134086916,0.0008255467796921711,0.9990468265069022
2021-09-17,8,8,0,0,1.0,0.0,0.0,8,1.0,3.302451097559863e-05,0.0010528750312981587,0.9989141004577231
2021-09-18,3,3,0,0,1.0,0.0,0.0,3,1.0,9.733587542064595e-06,3.606782332099493e-05,0.9999541985891384
2021-09-19,9,9,0,0,1.0,0.0,0.0,9,1.0,0.0014054977710190007,0.008229691080013663,0.9903648111489649
2021-09-20,25,25,0,0,1.0,0.0,0.0,25,1.0,0.00019765465805181762,0.0009754923466488911,0.9988268529953
2021-09-21,18,18,0,0,1.0,0.0,0.0,18,1.0,2.127173101904645e-05,0.00014624123195353496,0.9998324870370272
2021-09-22,4,4,0,0,1.0,0.0,0.0,4,1.0,1.770302571565619e-05,0.00010167800254245324,0.9998806189717414
2021-09-23,15,15,0,0,1.0,0.0,0.0,15,1.0,5.52379111813478e-05,0.0003196473657303254,0.9996251147230865
2021-09-24,17,17,0,0,1.0,0.0,0.0,17,1.0,5.74860909992747e-05,0.0004099952029170082,0.9995325187060885
2021-09-25,3,3,0,0,1.0,0.0,0.0,3,1.0,4.989902542564008e-06,2.8751964339601167e-05,0.9999662581331205
2021-09-26,5,5,0,0,1.0,0.0,0.0,5,1.0,2.7997720901292844e-06,8.195593492075606e-06,0.9999890046344163
2021-09-27,15,15,0,0,1.0,0.0,0.0,15,1.0,7.308268565728959e-05,0.00038212362640872437,0.9995447936879341
2021-09-28,12,12,0,0,1.0,0.0,0.0,12,1.0,0.00012000998049350245,0.0007536380016525166,0.9991263520178552
2021-09-29,14,14,0,0,1.0,0.0,0.0,14,1.0,8.485780162863121e-05,0.0008913910747245198,0.9990237511236467
2021-09-30,6,6,0,0,1.0,0.0,0.0,6,1.0,1.2823249275148626e-05,0.0001390024056445135,0.9998481743450794
2021-10-01,11,11,0,0,1.0,0.0,0.0,11,1.0,2.4278379464436117e-05,0.00017491170796192935,0.9998008099125734
2021-10-02,6,6,0,0,1.0,0.0,0.0,6,1.0,4.98875582597327e-05,0.00016909640416848466,0.9997810160375648
2021-10-03,6,6,0,0,1.0,0.0,0.0,6,1.0,0.0035070640292365635,0.004802385104265877,0.9916905508664987
2021-10-04,21,21,0,0,1.0,0.0,0.0,21,1.0,0.00015776334046491857,0.0012671523928745464,0.9985750842666574
2021-10-05,17,17,0,0,1.0,0.0,0.0,17,1.0,6.500711739509824e-05,0.0008630149925273437,0.9990719778900771
2021-10-06,17,17,0,0,1.0,0.0,0.0,17,1.0,0.00012867340325689976,0.0011661131421950542,0.9987052134545487
2021-10-07,18,18,0,0,1.0,0.0,0.0,18,1.0,0.000133544576580572,0.001987865806530371,0.9978785896168865
2021-10-08,8,8,0,0,1.0,0.0,0.0,8,1.0,0.0004558487909516888,0.0020961252054277407,0.9974480260036223
2021-10-09,2,2,0,0,1.0,0.0,0.0,2,1.0,1.2919909047854256e-06,9.16467574846215e-06,0.9999895433333397
2021-10-10,2,2,0,0,1.0,0.0,0.0,2,1.0,6.442006127683867e-06,1.4872378208320838e-05,0.9999786856156611
2021-10-11,18,18,0,0,1.0,0.0,0.0,18,1.0,0.00020587900964496808,0.0013641101194417598,0.9984300108709108
2021-10-12,18,18,0,0,1.0,0.0,0.0,18,1.0,4.325534526970825e-05,0.0004879816932024206,0.9994687629615299
2021-10-13,26,26,0,0,1.0,0.0,0.0,26,1.0,2.603486853630212e-05,0.0004779717391094205,0.9994959933923523
2021-10-14,23,23,0,0,1.0,0.0,0.0,23,1.0,8.299246061988732e-05,0.0006252300554668771,0.9992917774839158
2021-10-15,15,15,0,0,1.0,0.0,0.0,15,1.0,7.971151746767484e-06,0.00012983363251666872,0.9998621952157344
2021-10-16,3,3,0,0,1.0,0.0,0.0,3,1.0,1.040263077779801e-05,1.7369342179910274e-05,0.999972228027036
2021-10-17,7,7,0,0,1.0,0.0,0.0,7,1.0,1.6505061495682643e-05,7.906615105957577e-05,0.9999044287874492
2021-10-18,17,17,0,0,1.0,0.0,0.0,17,1.0,9.604176628590456e-05,0.0065898563619597285,0.9933141018717504
2021-10-19,24,24,0,0,1.0,0.0,0.0,24,1.0,0.00011146168127813061,0.0010095041501991797,0.9988790341685242
2021-10-20,10,10,0,0,1.0,0.0,0.0,10,1.0,8.078035980660356e-05,0.0007187673899502789,0.9992004522502412
2021-10-21,21,21,0,0,1.0,0.0,0.0,21,1.0,5.107326084702407e-05,0.00036776314440708976,0.9995811635947466
2021-10-22,29,29,0,0,1.0,0.0,0.0,29,1.0,5.507181138697248e-05,0.0003565646368027882,0.9995883635518099
2021-10-23,7,7,0,0,1.0,0.0,0.0,7,1.0,2.266657441848765e-05,0.00018171766499990505,0.9997956157605838
2021-10-24,7,7,0,0,1.0,0.0,0.0,7,1.0,1.606934522160758e-06,0.00012803009212961923,0.9998703629733481
2021-10-25,27,27,0,0,1.0,0.0,0.0,27,1.0,3.6723127670627895e-05,0.000306221019931558,0.9996570558523994
2021-10-26,32,32,0,0,1.0,0.0,0.0,32,1.0,3.756534582943394e-05,0.00034173346290258404,0.9996207011912671
2021-10-27,21,21,0,0,1.0,0.0,0.0,21,1.0,6.125664722618336e-05,0.0005310431389326022,0.9994077002138417
2021-10-28,29,29,0,0,1.0,0.0,0.0,29,1.0,3.7292701645115464e-05,0.00018111237887763164,0.9997815949194762
2021-10-29,50,50,0,0,1.0,0.0,0.0,50,1.0,0.0011970542317707358,0.0014431471359716533,0.9973597986322578
2021-10-30,4,4,0,0,1.0,0.0,0.0,4,1.0,3.788157165136293e-06,1.3108578828099337e-05,0.9999831032640031
2021-10-31,7,7,0,0,1.0,0.0,0.0,7,1.0,4.421363518768572e-05,0.00023198206134564521,0.9997238043034681
2021-11-01,18,18,0,0,1.0,0.0,0.0,18,1.0,4.33744896072103e-05,0.00025880918889651603,0.9996978163214989
2021-11-02,13,13,0,0,1.0,0.0,0.0,13,1.0,4.9447341387888895e-05,0.00028028613888531604,0.9996702665197268
2021-11-03,18,18,0,0,1.0,0.0,0.0,18,1.0,9.825595062575601e-05,0.0006459460767489022,0.9992557979726244
2021-11-04,27,27,0,0,1.0,0.0,0.0,27,1.0,0.0001206637375735265,0.00022955393083898856,0.9996497823315901
2021-11-05,16,16,0,0,1.0,0.0,0.0,16,1.0,4.0721101763849645e-05,0.00011327515723018195,0.9998460037410073
2021-11-06,8,8,0,0,1.0,0.0,0.0,8,1.0,3.0049966653655616e-05,0.0001089886983679131,0.9998609613349791
2021-11-07,11,11,0,0,1.0,0.0,0.0,11,1.0,8.49419444756051e-05,0.00026357731484119616,0.999651480740684
2021-11-08,13,13,0,0,1.0,0.0,0.0,13,1.0,5.4645016334398104e-05,0.0002780236418643773,0.999667331341802
2021-11-09,10,10,0,0,1.0,0.0,0.0,10,1.0,4.3466954755534636e-05,0.0003616749359822764,0.999594858109262
2021-11-10,20,20,0,0,1.0,0.0,0.0,20,1.0,5.998915895538488e-05,0.0007387609782635218,0.9992012498627831
2021-11-11,20,20,0,0,1.0,0.0,0.0,20,1.0,4.73420508421348e-05,0.0001489043838459556,0.99980375356531
2021-11-12,19,19,0,0,1.0,0.0,0.0,19,1.0,4.8022460343097316e-05,0.00030434442871399173,0.9996476331109431
2021-11-13,6,6,0,0,1.0,0.0,0.0,6,1.0,2.3404325915587904e-06,1.2065496020815393e-05,0.9999855940713854
2021-11-14,6,6,0,0,1.0,0.0,0.0,6,1.0,2.436761294316999e-05,0.0002034825534000356,0.9997721498336555
2021-11-15,17,17,0,0,1.0,0.0,0.0,17,1.0,0.0001402142515272349,0.0008890819063863866,0.9989707038420844
2021-11-16,15,15,0,0,1.0,0.0,0.0,15,1.0,3.2645450733101515e-05,0.0001939735876456502,0.9997733809616192
2021-11-17,21,21,0,0,1.0,0.0,0.0,21,1.0,0.00017249694719460558,0.0011692506244849606,0.9986582524283211
2021-11-18,13,13,0,0,1.0,0.0,0.0,13,1.0,3.090194514305095e-05,0.00019448380662009744,0.9997746142482347
2021-11-19,27,27,0,0,1.0,0.0,0.0,27,1.0,2.0798617165400094e-05,0.00014217283172653376,0.9998370285511072
2021-11-20,3,3,0,0,1.0,0.0,0.0,3,1.0,1.6377658894974329e-06,5.8368620293879404e-06,0.9999925253720784
2021-11-21,6,6,0,0,1.0,0.0,0.0,6,1.0,8.950181194089625e-06,9.580058685782442e-05,0.9998952492319502
