expirationDate,optionType,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
2025-12-19,call,AAPL251219C00160000,2025-12-09 20:56:19+00:00,160.0,117.4,116.65,117.75,-0.33999634,-0.28876877,9.0,1252,1.0781296093750001,True,REGULAR,USD
2025-12-19,call,AAPL251219C00165000,2025-12-08 15:27:59+00:00,165.0,113.05,111.45,113.35,0.0,0.0,20.0,2433,1.3378939355468746,True,REGULAR,USD
2025-12-19,call,AAPL251219C00170000,2025-12-09 16:43:32+00:00,170.0,107.54,107.05,107.8,0.13999939,0.13035324,101.0,3986,1.2871129394531249,True,REGULAR,USD
2025-12-19,call,AAPL251219C00175000,2025-12-09 18:08:48+00:00,175.0,103.62,101.8,102.75,1.9200058,1.8879113,12.0,1676,1.0781296093750001,True,REGULAR,USD
2025-12-19,call,AAPL251219C00180000,2025-12-09 14:40:53+00:00,180.0,100.0,96.85,97.75,2.0,2.0408163,5.0,16035,1.0488328808593752,True,REGULAR,USD
2025-12-19,call,AAPL251219C00185000,2025-12-09 20:52:30+00:00,185.0,93.2,91.8,92.85,0.5499954,0.593627,16.0,2466,1.01172369140625,True,REGULAR,USD
2025-12-19,call,AAPL251219C00190000,2025-12-09 18:27:42+00:00,190.0,88.51,86.55,88.2,1.8600006,2.1465673,20.0,2911,0.99023447265625,True,REGULAR,USD
2025-12-19,call,AAPL251219C00195000,2025-12-08 18:32:45+00:00,195.0,83.07,81.9,83.4,1.0699997,1.3048776,1.0,2599,1.0644578027343752,True,REGULAR,USD
2025-12-19,call,AAPL251219C00200000,2025-12-09 20:52:41+00:00,200.0,77.59,77.05,77.75,-0.23000336,-0.29555815,58.0,7911,0.885743330078125,True,REGULAR,USD
2025-12-19,call,AAPL251219C00205000,2025-12-09 17:20:36+00:00,205.0,72.62,72.15,72.75,0.3199997,0.44259983,12.0,4015,0.852540537109375,True,REGULAR,USD
2025-12-19,call,AAPL251219C00210000,2025-12-09 20:58:17+00:00,210.0,67.35,67.15,67.75,0.15999603,0.23812476,37.0,9084,0.7929708203125,True,REGULAR,USD
2025-12-19,call,AAPL251219C00215000,2025-12-09 20:59:04+00:00,215.0,62.4,62.2,62.85,-0.34999847,-0.5577665,91.0,11096,0.764650791015625,True,REGULAR,USD
2025-12-19,call,AAPL251219C00220000,2025-12-09 20:59:22+00:00,220.0,57.45,57.15,57.8,0.15000153,0.26178277,111.0,17571,0.6865265722656251,True,REGULAR,USD
2025-12-19,call,AAPL251219C00222500,2025-12-09 14:37:37+00:00,222.5,57.77,54.05,55.95,2.7600021,5.0172734,3.0,4,0.6669955175781253,True,REGULAR,USD
2025-12-19,call,AAPL251219C00225000,2025-12-09 20:14:15+00:00,225.0,52.5,52.1,52.8,0.20000076,0.38241065,224.0,6176,0.6201209863281252,True,REGULAR,USD
2025-12-19,call,AAPL251219C00227500,2025-12-09 14:37:37+00:00,227.5,52.82,49.6,50.95,2.709999,5.4081,3.0,4,0.6838410522460938,True,REGULAR,USD
2025-12-19,call,AAPL251219C00230000,2025-12-09 20:57:16+00:00,230.0,47.56,47.15,47.8,0.0,0.0,82.0,15836,0.5727581787109376,True,REGULAR,USD
2025-12-19,call,AAPL251219C00232500,2025-12-08 20:47:54+00:00,232.5,45.2,43.3,46.8,0.0,0.0,4.0,5,0.5668988623046876,True,REGULAR,USD
2025-12-19,call,AAPL251219C00235000,2025-12-09 20:58:48+00:00,235.0,42.35,42.25,42.85,-0.40000153,-0.9356761,90.0,11602,0.5380905566406251,True,REGULAR,USD
2025-12-19,call,AAPL251219C00237500,2025-12-08 20:47:54+00:00,237.5,40.2,38.35,41.8,0.0,0.0,4.0,16,0.51562984375,True,REGULAR,USD
2025-12-19,call,AAPL251219C00240000,2025-12-09 20:59:16+00:00,240.0,37.55,37.25,37.85,-0.19000244,-0.50345105,784.0,17469,0.5432174584960938,True,REGULAR,USD
2025-12-19,call,AAPL251219C00242500,2025-12-08 19:44:37+00:00,242.5,34.09,34.5,35.55,0.0,0.0,1.0,3,0.5444381494140625,True,REGULAR,USD
2025-12-19,call,AAPL251219C00245000,2025-12-09 20:54:40+00:00,245.0,32.65,32.45,32.9,-0.099998474,-0.30533886,102.0,7250,0.48901878173828134,True,REGULAR,USD
2025-12-19,call,AAPL251219C00247500,2025-12-09 19:54:05+00:00,247.5,30.76,29.1,31.05,0.42000008,1.3843114,6.0,104,0.5417526293945314,True,REGULAR,USD
2025-12-19,call,AAPL251219C00250000,2025-12-09 20:54:40+00:00,250.0,27.53,27.35,27.85,-0.9699993,-3.4035063,320.0,29041,0.4184628466796875,True,REGULAR,USD
2025-12-19,call,AAPL251219C00252500,2025-12-09 14:37:37+00:00,252.5,27.92,24.7,25.4,2.4799995,9.7484255,3.0,58,0.3940490283203125,True,REGULAR,USD
2025-12-19,call,AAPL251219C00255000,2025-12-09 20:59:10+00:00,255.0,22.35,22.5,23.1,-0.75,-3.2467532,92.0,12373,0.3869690209960937,True,REGULAR,USD
2025-12-19,call,AAPL251219C00257500,2025-12-09 15:36:46+00:00,257.5,20.59,19.8,20.6,-0.26000023,-1.2470034,9.0,144,0.35352208984374994,True,REGULAR,USD
2025-12-19,call,AAPL251219C00260000,2025-12-09 20:59:36+00:00,260.0,17.95,17.85,18.2,-0.26999855,-1.4818802,353.0,21009,0.3298406860351562,True,REGULAR,USD
2025-12-19,call,AAPL251219C00262500,2025-12-09 20:54:40+00:00,262.5,15.7,15.35,15.9,-0.40000057,-2.4844756,32.0,316,0.31323928955078123,True,REGULAR,USD
2025-12-19,call,AAPL251219C00265000,2025-12-09 20:58:52+00:00,265.0,13.02,13.2,13.5,-0.72999954,-5.3090878,384.0,19753,0.28443098388671867,True,REGULAR,USD
2025-12-19,call,AAPL251219C00267500,2025-12-09 20:58:40+00:00,267.5,10.9,11.0,11.25,-0.05000019,-0.45662275,182.0,373,0.26428958374023437,True,REGULAR,USD
2025-12-19,call,AAPL251219C00270000,2025-12-09 20:58:48+00:00,270.0,8.8,8.95,9.15,-0.90999985,-9.37178,694.0,27821,0.24890887817382812,True,REGULAR,USD
2025-12-19,call,AAPL251219C00272500,2025-12-09 20:59:46+00:00,272.5,7.09,7.0,7.2,-0.35999966,-4.83221,218.0,582,0.23511507080078126,True,REGULAR,USD
2025-12-19,call,AAPL251219C00275000,2025-12-09 20:59:56+00:00,275.0,5.34,5.3,5.5,-0.60999966,-10.252095,2035.0,20867,0.2260819580078125,True,REGULAR,USD
2025-12-19,call,AAPL251219C00277500,2025-12-09 20:59:56+00:00,277.5,3.9,3.85,4.0,-0.5499997,-12.359544,3446.0,3593,0.21643849975585935,False,REGULAR,USD
2025-12-19,call,AAPL251219C00280000,2025-12-09 20:59:56+00:00,280.0,2.72,2.7,2.8,-0.46000004,-14.465409,17433.0,30827,0.21021297607421874,False,REGULAR,USD
2025-12-19,call,AAPL251219C00282500,2025-12-09 20:59:55+00:00,282.5,1.84,1.83,1.9,-0.38,-17.117117,3018.0,3806,0.20691711059570309,False,REGULAR,USD
2025-12-19,call,AAPL251219C00285000,2025-12-09 20:59:46+00:00,285.0,1.2,1.18,1.23,-0.27999997,-18.918917,11097.0,26043,0.20423159057617185,False,REGULAR,USD
2025-12-19,call,AAPL251219C00287500,2025-12-09 20:59:46+00:00,287.5,0.76,0.75,0.78,-0.19999999,-20.833332,2328.0,4032,0.20374331420898437,False,REGULAR,USD
2025-12-19,call,AAPL251219C00290000,2025-12-09 20:59:54+00:00,290.0,0.48,0.46,0.49,-0.14000002,-22.580648,5560.0,26604,0.20508607421874997,False,REGULAR,USD
2025-12-19,call,AAPL251219C00292500,2025-12-09 20:58:47+00:00,292.5,0.3,0.29,0.31,-0.099999994,-24.999998,1210.0,5459,0.2082598706054687,False,REGULAR,USD
2025-12-19,call,AAPL251219C00295000,2025-12-09 20:58:24+00:00,295.0,0.19,0.19,0.2,-0.08000001,-29.629631,4956.0,23963,0.21289849609375,False,REGULAR,USD
2025-12-19,call,AAPL251219C00300000,2025-12-09 20:59:21+00:00,300.0,0.08,0.08,0.09,-0.030000001,-27.272728,2094.0,48403,0.225593681640625,False,REGULAR,USD
2025-12-19,call,AAPL251219C00305000,2025-12-09 20:46:31+00:00,305.0,0.05,0.04,0.05,0.0,0.0,288.0,36741,0.243171630859375,False,REGULAR,USD
2025-12-19,call,AAPL251219C00310000,2025-12-09 20:55:02+00:00,310.0,0.04,0.03,0.04,0.01,33.333336,363.0,10763,0.27149166015625,False,REGULAR,USD
2025-12-19,call,AAPL251219C00315000,2025-12-09 19:52:09+00:00,315.0,0.03,0.0,0.03,0.0,0.0,111.0,4523,0.29492892578124996,False,REGULAR,USD
2025-12-19,call,AAPL251219C00320000,2025-12-09 20:54:18+00:00,320.0,0.01,0.01,0.03,0.0,0.0,107.0,10519,0.32617861328125,False,REGULAR,USD
2025-12-19,call,AAPL251219C00325000,2025-12-09 18:17:40+00:00,325.0,0.01,0.0,0.03,-0.01,-50.0,200.0,2905,0.35742830078125,False,REGULAR,USD
2025-12-19,call,AAPL251219C00330000,2025-12-09 17:48:24+00:00,330.0,0.01,0.0,0.02,0.0,0.0,7.0,8973,0.3711000390625,False,REGULAR,USD
2025-12-19,call,AAPL251219C00335000,2025-12-04 20:58:17+00:00,335.0,0.07,0.0,0.05,0.0,0.0,3.0,349,0.4414118359375,False,REGULAR,USD
2025-12-19,call,AAPL251219C00340000,2025-12-08 17:35:21+00:00,340.0,0.01,0.0,0.02,0.0,0.0,101.0,5080,0.42578699218750005,False,REGULAR,USD
2025-12-19,call,AAPL251219C00345000,2025-12-09 14:32:59+00:00,345.0,0.01,0.0,0.05,-0.01,-50.0,20.0,545,0.500005,False,REGULAR,USD
2025-12-19,call,AAPL251219C00350000,2025-12-08 18:04:53+00:00,350.0,0.01,0.0,0.02,0.0,0.0,1.0,4706,0.4804739453125,False,REGULAR,USD
2025-12-19,call,AAPL251219C00360000,2025-12-05 17:51:39+00:00,360.0,0.01,0.0,0.02,0.0,0.0,2.0,3335,0.500005,False,REGULAR,USD
2025-12-19,call,AAPL251219C00370000,2025-12-09 19:00:03+00:00,370.0,0.01,0.0,0.01,0.0,0.0,2.0,5782,0.51562984375,False,REGULAR,USD
2025-12-19,call,AAPL251219C00380000,2025-12-03 15:02:50+00:00,380.0,0.02,0.0,0.01,0.0,0.0,10.0,2208,0.5625043750000001,False,REGULAR,USD
2025-12-19,call,AAPL251219C00390000,2025-12-09 15:25:41+00:00,390.0,0.01,0.0,0.01,0.0,0.0,2.0,1759,0.5937540625000001,False,REGULAR,USD
2025-12-19,call,AAPL251219C00400000,2025-12-05 16:59:32+00:00,400.0,0.01,0.0,0.01,0.0,0.0,1.0,12646,0.64062859375,False,REGULAR,USD
2025-12-19,call,AAPL251219C00410000,2025-11-21 16:54:35+00:00,410.0,0.01,0.0,0.01,0.0,0.0,2.0,4,0.6875031250000001,False,REGULAR,USD
2025-12-19,call,AAPL251219C00420000,2025-11-21 16:58:29+00:00,420.0,0.01,0.0,0.01,0.0,0.0,2.0,1,0.7187528125,False,REGULAR,USD
2025-12-19,call,AAPL251219C00430000,2025-11-18 15:25:44+00:00,430.0,0.01,0.0,0.01,0.0,0.0,,1,0.7500025,False,REGULAR,USD
2025-12-19,call,AAPL251219C00440000,2025-12-03 14:55:25+00:00,440.0,0.01,0.0,0.01,0.0,0.0,5.0,8,0.79687703125,False,REGULAR,USD
2025-12-19,call,AAPL251219C00450000,2025-12-09 18:43:42+00:00,450.0,0.01,0.0,0.01,0.0,0.0,2.0,127,0.8281267187499999,False,REGULAR,USD
2025-12-19,put,AAPL251219P00005000,2025-11-24 15:25:58+00:00,5.0,0.01,0.0,0.01,0.0,0.0,1.0,4888,7.00000125,False,REGULAR,USD
2025-12-19,put,AAPL251219P00010000,2025-06-25 15:51:44+00:00,10.0,0.01,0.0,0.01,0.0,0.0,5.0,89,5.7500028125,False,REGULAR,USD
2025-12-19,put,AAPL251219P00015000,2025-06-25 16:01:40+00:00,15.0,0.01,0.0,0.22,0.0,0.0,1.0,3,6.5859392675781265,False,REGULAR,USD
2025-12-19,put,AAPL251219P00020000,2025-10-07 19:35:04+00:00,20.0,0.01,0.0,0.01,0.0,0.0,14.0,53,4.500004375,False,REGULAR,USD
2025-12-19,put,AAPL251219P00025000,2025-06-24 18:30:19+00:00,25.0,0.02,0.0,0.02,0.0,0.0,4.0,6,4.312504609374999,False,REGULAR,USD
2025-12-19,put,AAPL251219P00030000,2025-06-24 14:46:12+00:00,30.0,0.02,0.0,0.02,0.0,0.0,7.0,153,3.968750078125,False,REGULAR,USD
2025-12-19,put,AAPL251219P00035000,2025-06-24 18:29:42+00:00,35.0,0.01,0.0,0.02,0.0,0.0,15.0,10,3.6875007812500002,False,REGULAR,USD
2025-12-19,put,AAPL251219P00040000,2025-10-20 17:43:11+00:00,40.0,0.01,0.0,0.02,0.0,0.0,5.0,3050,3.43750140625,False,REGULAR,USD
2025-12-19,put,AAPL251219P00045000,2025-10-31 13:37:29+00:00,45.0,0.01,0.0,0.03,0.0,0.0,2.0,308,3.3437516406249994,False,REGULAR,USD
2025-12-19,put,AAPL251219P00050000,2025-11-14 16:01:03+00:00,50.0,0.01,0.0,0.01,0.0,0.0,1.0,6843,2.8750028125,False,REGULAR,USD
2025-12-19,put,AAPL251219P00055000,2025-09-17 15:46:59+00:00,55.0,0.01,0.0,0.11,0.0,0.0,50.0,627,3.3437516406249994,False,REGULAR,USD
2025-12-19,put,AAPL251219P00060000,2025-09-10 15:33:55+00:00,60.0,0.02,0.0,0.21,0.0,0.0,1.0,733,3.3828140429687497,False,REGULAR,USD
2025-12-19,put,AAPL251219P00065000,2025-09-19 17:44:33+00:00,65.0,0.01,0.0,0.01,0.0,0.0,1.0,2196,2.43750390625,False,REGULAR,USD
2025-12-19,put,AAPL251219P00070000,2025-12-03 15:39:54+00:00,70.0,0.01,0.0,0.01,0.0,0.0,1.0,1275,2.3125042187499996,False,REGULAR,USD
2025-12-19,put,AAPL251219P00075000,2025-10-07 16:34:12+00:00,75.0,0.01,0.0,0.01,0.0,0.0,135.0,3653,2.2500043749999996,False,REGULAR,USD
2025-12-19,put,AAPL251219P00080000,2025-10-31 13:37:29+00:00,80.0,0.02,0.0,0.05,0.0,0.0,2.0,2420,2.4062539843749997,False,REGULAR,USD
2025-12-19,put,AAPL251219P00085000,2025-10-17 13:37:29+00:00,85.0,0.01,0.0,0.21,0.0,0.0,1.0,1879,2.6328159179687503,False,REGULAR,USD
2025-12-19,put,AAPL251219P00090000,2025-10-27 16:41:24+00:00,90.0,0.01,0.0,0.01,0.0,0.0,3.0,1885,1.9375003125,False,REGULAR,USD
2025-12-19,put,AAPL251219P00095000,2025-11-19 16:22:28+00:00,95.0,0.01,0.0,0.04,0.0,0.0,1.0,1688,2.0468798828125,False,REGULAR,USD
2025-12-19,put,AAPL251219P00100000,2025-12-08 14:30:07+00:00,100.0,0.01,0.0,0.01,0.0,0.0,1.0,3581,1.75000125,False,REGULAR,USD
2025-12-19,put,AAPL251219P00105000,2025-11-18 14:30:03+00:00,105.0,0.01,0.0,0.01,0.0,0.0,5.0,944,1.6875015625,False,REGULAR,USD
2025-12-19,put,AAPL251219P00110000,2025-11-20 20:52:18+00:00,110.0,0.02,0.0,0.01,0.0,0.0,451.0,2178,1.5937520312499998,False,REGULAR,USD
2025-12-19,put,AAPL251219P00115000,2025-12-04 20:26:28+00:00,115.0,0.01,0.0,0.01,0.0,0.0,9.0,2402,1.5000025,False,REGULAR,USD
2025-12-19,put,AAPL251219P00120000,2025-12-04 20:26:46+00:00,120.0,0.01,0.0,0.01,0.0,0.0,4.0,4664,1.4375028125,False,REGULAR,USD
2025-12-19,put,AAPL251219P00125000,2025-12-08 17:15:02+00:00,125.0,0.01,0.0,0.01,0.0,0.0,1.0,2341,1.3750031249999999,False,REGULAR,USD
2025-12-19,put,AAPL251219P00130000,2025-12-05 14:30:00+00:00,130.0,0.01,0.0,0.01,0.0,0.0,3.0,3393,1.3125034374999998,False,REGULAR,USD
2025-12-19,put,AAPL251219P00135000,2025-11-21 17:20:35+00:00,135.0,0.01,0.0,0.01,0.0,0.0,1.0,737,1.2500037499999999,False,REGULAR,USD
2025-12-19,put,AAPL251219P00140000,2025-12-08 14:30:00+00:00,140.0,0.01,0.0,0.01,-0.02,-66.66667,6.0,2904,1.1875040625,False,REGULAR,USD
2025-12-19,put,AAPL251219P00145000,2025-12-09 14:49:51+00:00,145.0,0.01,0.0,0.03,0.0,0.0,1.0,3307,1.2343788281249999,False,REGULAR,USD
2025-12-19,put,AAPL251219P00150000,2025-12-05 20:28:07+00:00,150.0,0.01,0.0,0.05,0.0,0.0,5.0,10918,1.2265663671875,False,REGULAR,USD
2025-12-19,put,AAPL251219P00155000,2025-12-02 17:38:44+00:00,155.0,0.01,0.0,0.05,0.0,0.0,12.0,3687,1.1640666796875,False,REGULAR,USD
2025-12-19,put,AAPL251219P00160000,2025-12-09 16:11:29+00:00,160.0,0.02,0.0,0.06,0.01,100.0,80.0,6073,1.125004375,False,REGULAR,USD
2025-12-19,put,AAPL251219P00165000,2025-12-01 19:29:53+00:00,165.0,0.01,0.0,0.06,0.0,0.0,16.0,11559,1.0703171484375003,False,REGULAR,USD
2025-12-19,put,AAPL251219P00170000,2025-12-09 20:36:17+00:00,170.0,0.01,0.0,0.06,0.0,0.0,8.0,14852,1.0078174609375,False,REGULAR,USD
2025-12-19,put,AAPL251219P00175000,2025-12-08 14:36:52+00:00,175.0,0.01,0.0,0.02,0.0,0.0,16.0,10589,0.85937640625,False,REGULAR,USD
2025-12-19,put,AAPL251219P00180000,2025-12-05 20:40:29+00:00,180.0,0.01,0.0,0.01,0.0,0.0,5.0,12823,0.7812521875,False,REGULAR,USD
2025-12-19,put,AAPL251219P00185000,2025-12-08 19:15:38+00:00,185.0,0.01,0.0,0.05,0.0,0.0,4.0,6940,0.8320329296874999,False,REGULAR,USD
2025-12-19,put,AAPL251219P00190000,2025-12-09 17:13:36+00:00,190.0,0.01,0.0,0.02,0.0,0.0,1.0,13236,0.7187528125,False,REGULAR,USD
2025-12-19,put,AAPL251219P00195000,2025-12-09 17:05:05+00:00,195.0,0.02,0.0,0.02,0.01,100.0,4.0,16932,0.6718782812500002,False,REGULAR,USD
2025-12-19,put,AAPL251219P00200000,2025-12-09 18:17:34+00:00,200.0,0.01,0.0,0.02,0.0,0.0,31.0,21629,0.6250037500000001,False,REGULAR,USD
2025-12-19,put,AAPL251219P00205000,2025-12-09 18:27:23+00:00,205.0,0.01,0.0,0.01,-0.01,-50.0,55.0,8372,0.5468795312500001,False,REGULAR,USD
2025-12-19,put,AAPL251219P00210000,2025-12-09 20:49:14+00:00,210.0,0.01,0.0,0.01,-0.01,-50.0,346.0,8075,0.51562984375,False,REGULAR,USD
2025-12-19,put,AAPL251219P00215000,2025-12-09 17:07:12+00:00,215.0,0.01,0.01,0.02,-0.01,-50.0,80.0,11848,0.51562984375,False,REGULAR,USD
2025-12-19,put,AAPL251219P00220000,2025-12-09 20:36:17+00:00,220.0,0.01,0.01,0.04,-0.03,-75.0,22.0,16106,0.500005,False,REGULAR,USD
2025-12-19,put,AAPL251219P00222500,2025-12-09 14:41:38+00:00,222.5,0.02,0.01,0.09,-0.01,-33.333336,2.0,98,0.5136767382812499,False,REGULAR,USD
2025-12-19,put,AAPL251219P00225000,2025-12-09 20:54:50+00:00,225.0,0.02,0.02,0.05,-0.01,-33.333336,62.0,10593,0.49023947265625006,False,REGULAR,USD
2025-12-19,put,AAPL251219P00227500,2025-12-08 14:44:22+00:00,227.5,0.03,0.02,0.04,-0.03,-50.0,1.0,22,0.45508357421875,False,REGULAR,USD
2025-12-19,put,AAPL251219P00230000,2025-12-09 20:57:08+00:00,230.0,0.03,0.02,0.04,-0.020000001,-40.000004,105.0,22526,0.4335994140625,False,REGULAR,USD
2025-12-19,put,AAPL251219P00232500,2025-12-08 15:22:41+00:00,232.5,0.03,0.03,0.06,-0.01,-25.0,1.0,9,0.43164630859375,False,REGULAR,USD
2025-12-19,put,AAPL251219P00235000,2025-12-09 20:50:10+00:00,235.0,0.04,0.04,0.05,-0.02,-33.333336,42.0,9470,0.398443515625,False,REGULAR,USD
2025-12-19,put,AAPL251219P00237500,2025-12-08 14:38:48+00:00,237.5,0.07,0.04,0.06,0.0,0.0,1.0,305,0.38477177734374995,False,REGULAR,USD
2025-12-19,put,AAPL251219P00240000,2025-12-09 20:41:23+00:00,240.0,0.05,0.05,0.06,-0.029999997,-37.499996,328.0,10635,0.36133451171875,False,REGULAR,USD
2025-12-19,put,AAPL251219P00242500,2025-12-09 19:43:04+00:00,242.5,0.06,0.06,0.07,-0.02,-25.0,15.0,118,0.34570966796874997,False,REGULAR,USD
2025-12-19,put,AAPL251219P00245000,2025-12-09 20:58:02+00:00,245.0,0.08,0.07,0.09,-0.020000003,-20.000002,206.0,10356,0.33399103515625,False,REGULAR,USD
2025-12-19,put,AAPL251219P00247500,2025-12-09 17:53:32+00:00,247.5,0.09,0.09,0.1,-0.03999999,-30.769224,22.0,248,0.31445998046874996,False,REGULAR,USD
2025-12-19,put,AAPL251219P00250000,2025-12-09 20:50:45+00:00,250.0,0.11,0.12,0.13,-0.030000001,-21.428572,1705.0,16904,0.30274134765625,False,REGULAR,USD
2025-12-19,put,AAPL251219P00252500,2025-12-09 20:30:04+00:00,252.5,0.14,0.15,0.16,-0.049999997,-26.315786,64.0,339,0.2880930566406249,False,REGULAR,USD
2025-12-19,put,AAPL251219P00255000,2025-12-09 20:58:17+00:00,255.0,0.2,0.19,0.21,-0.019999996,-9.090907,321.0,11558,0.2758861474609374,False,REGULAR,USD
2025-12-19,put,AAPL251219P00257500,2025-12-09 20:55:17+00:00,257.5,0.26,0.25,0.27,-0.04000002,-13.333339,53.0,3195,0.2622144091796875,False,REGULAR,USD
2025-12-19,put,AAPL251219P00260000,2025-12-09 20:58:07+00:00,260.0,0.38,0.35,0.37,-0.030000001,-7.3170733,486.0,13105,0.2512281909179687,False,REGULAR,USD
2025-12-19,put,AAPL251219P00262500,2025-12-09 20:58:43+00:00,262.5,0.52,0.48,0.51,0.0,0.0,196.0,1914,0.24073024902343748,False,REGULAR,USD
2025-12-19,put,AAPL251219P00265000,2025-12-09 20:58:52+00:00,265.0,0.71,0.68,0.71,-0.06999999,-8.974358,1061.0,16094,0.2304764453125,False,REGULAR,USD
2025-12-19,put,AAPL251219P00267500,2025-12-09 20:58:06+00:00,267.5,1.0,0.97,1.01,0.00999999,1.0101,699.0,1344,0.2219316088867187,False,REGULAR,USD
2025-12-19,put,AAPL251219P00270000,2025-12-09 20:59:21+00:00,270.0,1.41,1.4,1.44,0.06999993,5.2238755,4316.0,14859,0.2142412561035156,False,REGULAR,USD
2025-12-19,put,AAPL251219P00272500,2025-12-09 20:58:52+00:00,272.5,2.02,1.92,2.04,0.120000005,6.3157897,510.0,2866,0.2074053869628906,False,REGULAR,USD
2025-12-19,put,AAPL251219P00275000,2025-12-09 20:59:46+00:00,275.0,2.8,2.74,2.84,0.109999895,4.0892153,2568.0,16655,0.2004474487304687,False,REGULAR,USD
2025-12-19,put,AAPL251219P00277500,2025-12-09 20:58:52+00:00,277.5,3.85,3.75,3.9,0.25,6.9444447,3071.0,20802,0.19458813232421873,True,REGULAR,USD
2025-12-19,put,AAPL251219P00280000,2025-12-09 20:58:19+00:00,280.0,5.21,5.1,5.25,-0.01999998,-0.3824088,1992.0,15004,0.1901936450195313,True,REGULAR,USD
2025-12-19,put,AAPL251219P00282500,2025-12-09 20:54:41+00:00,282.5,6.75,6.7,6.9,0.21000004,3.2110097,121.0,1889,0.18775226318359373,True,REGULAR,USD
2025-12-19,put,AAPL251219P00285000,2025-12-09 20:54:41+00:00,285.0,8.85,8.4,8.8,0.21000004,2.4305558,3311.0,7015,0.18628743408203124,True,REGULAR,USD
2025-12-19,put,AAPL251219P00287500,2025-12-09 20:57:49+00:00,287.5,10.7,10.6,11.05,0.059999466,0.56390476,49.0,1420,0.19947089599609374,True,REGULAR,USD
2025-12-19,put,AAPL251219P00290000,2025-12-09 20:54:40+00:00,290.0,12.9,12.65,13.15,0.14999962,1.1764675,71.0,3112,0.18531088134765622,True,REGULAR,USD
2025-12-19,put,AAPL251219P00292500,2025-12-09 19:32:34+00:00,292.5,13.93,14.9,15.5,-1.6199999,-10.418005,3.0,276,0.18555501953124998,True,REGULAR,USD
2025-12-19,put,AAPL251219P00295000,2025-12-09 20:54:40+00:00,295.0,17.75,17.1,17.95,0.0,0.0,82.0,877,0.19678537597656248,True,REGULAR,USD
2025-12-19,put,AAPL251219P00300000,2025-12-09 20:50:00+00:00,300.0,21.8,22.5,23.4,-0.9000015,-3.9647644,2.0,62,0.3232489550781249,True,REGULAR,USD
2025-12-19,put,AAPL251219P00305000,2025-12-08 15:46:15+00:00,305.0,27.7,26.7,29.1,0.0,0.0,14.0,1,0.4572808178710938,True,REGULAR,USD
2025-12-19,put,AAPL251219P00310000,2025-11-04 17:35:02+00:00,310.0,40.12,31.75,34.0,0.0,0.0,1.0,0,0.4995167236328125,True,REGULAR,USD
2025-12-19,put,AAPL251219P00315000,2025-10-31 16:01:17+00:00,315.0,44.1,27.7,29.7,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD
2025-12-19,put,AAPL251219P00320000,2025-12-04 16:26:31+00:00,320.0,38.56,41.75,44.0,0.0,0.0,3.0,0,0.5988809643554689,True,REGULAR,USD
2025-12-19,put,AAPL251219P00325000,2025-11-20 20:53:48+00:00,325.0,57.37,46.7,49.1,0.0,0.0,1.0,0,0.6589389575195312,True,REGULAR,USD
2025-12-19,put,AAPL251219P00330000,2025-11-18 14:43:31+00:00,330.0,61.25,51.75,54.0,0.0,0.0,2.0,0,0.6914093359375001,True,REGULAR,USD
2025-12-19,put,AAPL251219P00335000,2025-11-13 20:52:48+00:00,335.0,60.57,56.7,59.1,0.0,0.0,,0,0.7495142236328125,True,REGULAR,USD
2025-12-19,put,AAPL251219P00350000,2025-11-14 19:08:04+00:00,350.0,76.1,71.75,74.0,0.0,0.0,2.0,0,0.5351608984375,True,REGULAR,USD
2025-12-19,put,AAPL251219P00360000,2025-05-15 19:46:41+00:00,360.0,149.64,161.95,165.0,0.0,0.0,,0,5.561892696075439,True,REGULAR,USD
2025-12-19,put,AAPL251219P00370000,2025-11-24 15:18:58+00:00,370.0,97.0,91.75,94.0,0.0,0.0,1.0,0,0.6445348046875,True,REGULAR,USD
2025-12-19,put,AAPL251219P00380000,2025-11-14 20:48:35+00:00,380.0,105.92,101.75,104.0,0.0,0.0,1.0,0,0.6972686523437501,True,REGULAR,USD
2025-12-19,put,AAPL251219P00390000,2025-10-20 14:37:27+00:00,390.0,130.1,111.75,113.95,0.0,0.0,,0,0.70312796875,True,REGULAR,USD
2025-12-19,put,AAPL251219P00400000,2025-10-10 16:55:57+00:00,400.0,152.25,126.05,129.1,0.0,0.0,6.0,0,1.67578287109375,True,REGULAR,USD
2025-12-19,put,AAPL251219P00450000,2025-12-01 15:36:07+00:00,450.0,172.05,171.75,174.0,0.0,0.0,5.0,0,1.015629921875,True,REGULAR,USD
2025-12-26,call,AAPL251226C00110000,2025-12-05 18:39:45+00:00,110.0,170.3,165.6,169.2,0.0,0.0,1.0,1,1.7773448632812499,True,REGULAR,USD
2025-12-26,call,AAPL251226C00120000,2025-12-08 15:37:49+00:00,120.0,158.22,155.75,159.2,0.0,0.0,1.0,1,1.68359533203125,True,REGULAR,USD
2025-12-26,call,AAPL251226C00125000,2025-12-03 19:20:43+00:00,125.0,160.4,150.65,154.2,0.0,0.0,,4,1.5683615332031249,True,REGULAR,USD
